,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,ro_Income,ro_Kidhome,ro_Teenhome,ro_Recency,ro_MntWines,ro_MntFruits,ro_MntMeatProducts,ro_MntFishProducts,ro_MntSweetProducts,ro_MntGoldProds,ro_NumDealsPurchases,ro_NumWebPurchases,ro_NumCatalogPurchases,ro_NumStorePurchases,ro_NumWebVisitsMonth,ro_AcceptedCmp3,ro_AcceptedCmp4,ro_AcceptedCmp5,ro_AcceptedCmp1,ro_AcceptedCmp2,ro_Complain,ro_Z_CostContact,ro_Z_Revenue,ro_Response,ro_Age,ro_Customer_Days,ro_marital_Divorced,ro_marital_Married,ro_marital_Single,ro_marital_Together,ro_marital_Widow,ro_education_2n Cycle,ro_education_Basic,ro_education_Graduation,ro_education_Master,ro_education_PhD,ro_MntTotal,ro_MntRegularProds,ro_AcceptedCmpOverall
2090,43586.0,0,1,26,99,2,11,4,0,16,3,3,0,4,8,0,0,0,0,0,0,3,11,0,40,2827,0,1,0,0,0,0,0,1,0,0,116,100,0,-0.23276409248904337,0.0,1.0,-0.46,-0.16356107660455488,-0.1935483870967742,-0.2638888888888889,-0.1702127659574468,-0.24242424242424243,-0.19148936170212766,0.5,-0.25,-0.5,-0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.8939828080229226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.22327790973871733,0.0
2091,53230.0,0,1,86,176,72,98,136,21,229,4,5,2,12,5,0,0,0,0,0,0,3,11,0,64,2854,0,1,0,0,0,1,0,0,0,0,503,274,0,0.05872752002418014,0.0,1.0,0.74,-0.004140786749482402,2.064516129032258,0.1388888888888889,2.6382978723404253,0.3939393939393939,4.340425531914893,1.0,0.25,0.0,1.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.9713467048710601,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.1762114537444934,-0.0166270783847981,0.0
2092,50116.0,1,1,68,54,0,10,0,0,2,2,1,0,4,5,0,1,0,0,0,0,3,11,0,63,2168,0,0,0,1,0,0,0,1,0,0,64,62,1,-0.03539368293788726,1.0,1.0,0.38,-0.2567287784679089,-0.25806451612903225,-0.26851851851851855,-0.2553191489361702,-0.24242424242424243,-0.48936170212765956,0.0,-0.75,-0.5,-0.2,-0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,-0.994269340974212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30726872246696035,-0.2684085510688836,1.0
2093,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,48,2427,0,0,0,1,0,0,0,1,0,0,1555,1479,3,1.0161402448239383,0.0,0.0,0.98,1.6956521739130435,0.22580645161290322,1.6018518518518519,1.851063829787234,0.6666666666666666,1.0851063829787233,-0.5,0.25,1.0,1.4,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1111111111111111,-0.2521489971346705,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3348017621145374,1.4144893111638954,3.0
2094,61286.0,0,1,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,54,2490,0,1,0,0,0,0,0,1,0,0,491,374,0,0.3022215505516095,0.0,1.0,-0.3,0.36853002070393376,-0.25806451612903225,0.18055555555555555,0.14893617021276595,0.030303030303030304,1.9574468085106382,0.0,0.75,-0.25,0.6,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,-0.07163323782234957,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16299559471365638,0.1021377672209026,0.0
2095,82333.0,0,0,60,1311,0,359,46,89,17,1,4,3,10,2,0,0,1,0,0,0,3,11,1,34,2615,0,1,0,0,0,0,0,0,0,1,1805,1788,1,0.9383708629288197,0.0,0.0,0.22,2.3457556935817805,-0.25806451612903225,1.3472222222222223,0.723404255319149,2.4545454545454546,-0.1702127659574468,-0.5,0.0,0.25,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8888888888888888,0.28653295128939826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.6101321585903083,1.7814726840855106,1.0
2096,65220.0,0,0,3,890,63,292,0,25,12,4,8,4,7,6,0,0,0,0,0,0,3,11,1,55,2823,0,0,0,1,0,0,0,0,0,1,1270,1258,0,0.42112739912346986,0.0,0.0,-0.92,1.474120082815735,1.7741935483870968,1.037037037037037,-0.2553191489361702,0.5151515151515151,-0.2765957446808511,1.0,1.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2777777777777778,0.8825214899713467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0209251101321586,1.152019002375297,0.0
2097,33590.0,2,1,65,4,0,2,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,46,2397,0,0,0,1,0,0,0,1,0,0,6,4,0,-0.5348949675079341,2.0,1.0,0.32,-0.36024844720496896,-0.25806451612903225,-0.3055555555555556,-0.2553191489361702,-0.24242424242424243,-0.48936170212765956,-0.5,-0.75,-0.5,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.33810888252148996,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3711453744493392,-0.33729216152019004,0.0
2098,30992.0,1,0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2592,1,0,0,0,0,0,0,1,0,0,41,39,0,-0.6134199788423756,1.0,0.0,0.68,-0.3333333333333333,-0.25806451612903225,-0.25,-0.10638297872340426,-0.15151515151515152,-0.48936170212765956,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.22063037249283668,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33259911894273125,-0.29572446555819476,0.0
2099,72309.0,0,0,64,960,0,883,50,38,0,1,5,6,8,3,0,0,0,1,0,0,3,11,1,44,2634,0,0,1,0,0,0,0,0,1,0,1931,1931,1,0.6353936829378872,0.0,0.0,0.3,1.619047619047619,-0.25806451612903225,3.7731481481481484,0.8085106382978723,0.9090909090909091,-0.5319148936170213,-0.5,0.25,1.0,0.6,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,0.34097421203438394,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.748898678414097,1.9513064133016627,1.0
2100,16005.0,1,0,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,3,11,0,40,2843,0,1,0,0,0,0,1,0,0,0,56,9,0,-1.0664047151277014,1.0,0.0,0.4,-0.36645962732919257,-0.16129032258064516,-0.3055555555555556,0.1702127659574468,0.6666666666666666,0.46808510638297873,0.5,-0.5,-0.25,-0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,0.9398280802292264,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.31607929515418504,-0.331353919239905,0.0
2101,65487.0,0,0,48,240,67,500,199,0,163,3,3,5,6,2,0,0,0,0,0,0,3,11,0,63,2329,0,0,1,0,0,0,0,0,1,0,1006,843,0,0.429197521535439,0.0,0.0,-0.02,0.12836438923395446,1.903225806451613,2.0,3.978723404255319,-0.24242424242424243,2.9361702127659575,0.5,-0.25,0.75,0.2,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,-0.5329512893982808,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.7301762114537445,0.6591448931116389,0.0
2102,58692.0,0,1,21,301,11,61,4,7,11,1,8,2,4,7,0,0,0,0,0,0,3,11,0,55,2243,0,1,0,0,0,0,0,1,0,0,384,373,0,0.22381743992745956,0.0,1.0,-0.56,0.2546583850931677,0.0967741935483871,-0.032407407407407406,-0.1702127659574468,-0.030303030303030304,-0.2978723404255319,-0.5,1.0,0.0,-0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,-0.7793696275071633,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04515418502202643,0.10095011876484561,0.0
2103,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,51,2429,0,0,0,0,1,0,0,1,0,0,221,184,1,-0.3233187244975064,1.0,1.0,-0.38,-0.049689440993788817,-0.25806451612903225,-0.08333333333333333,-0.1276595744680851,0.09090909090909091,0.2553191489361702,1.5,-0.25,0.5,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,-0.24641833810888253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1343612334801762,-0.12351543942992874,1.0
2104,20587.0,1,0,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0,50,2208,0,0,1,0,0,0,0,1,0,0,16,7,0,-0.92791295148859,1.0,0.0,-0.2,-0.36438923395445133,-0.16129032258064516,-0.28703703703703703,-0.1702127659574468,-0.21212121212121213,-0.3404255319148936,-0.5,-0.75,-0.25,-0.6,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8796561604584527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3601321585903084,-0.333729216152019,0.0
2105,62637.0,0,1,76,104,12,48,4,12,5,1,2,2,5,2,0,0,0,0,0,0,3,11,0,66,2279,1,0,0,0,0,0,0,0,1,0,180,175,0,0.343055765452622,0.0,1.0,0.54,-0.15320910973084886,0.12903225806451613,-0.09259259259259259,-0.1702127659574468,0.12121212121212122,-0.425531914893617,-0.5,-0.5,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,-0.6762177650429799,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.17951541850220265,-0.1342042755344418,0.0
2106,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,0,0,3,11,1,54,2851,1,0,0,0,0,0,0,0,1,0,116,52,0,-0.6604805803234094,1.0,1.0,-0.76,-0.2236024844720497,-0.16129032258064516,-0.14351851851851852,-0.1702127659574468,-0.18181818181818182,0.8297872340425532,1.0,-0.25,0.0,-0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2222222222222222,0.9627507163323782,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.25,-0.28028503562945367,0.0
2107,19346.0,1,0,26,2,0,9,3,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,2309,1,0,0,0,0,0,0,1,0,0,20,18,0,-0.9654223968565815,1.0,0.0,-0.46,-0.36438923395445133,-0.25806451612903225,-0.27314814814814814,-0.19148936170212766,-0.06060606060606061,-0.48936170212765956,-0.5,-0.75,-0.5,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,-0.5902578796561605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.355726872246696,-0.32066508313539194,0.0
2108,35788.0,1,1,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,3,11,0,49,2316,0,1,0,0,0,0,0,1,0,0,40,36,0,-0.46846002720265983,1.0,1.0,-0.3,-0.32091097308488614,-0.1935483870967742,-0.2638888888888889,-0.19148936170212766,-0.21212121212121213,-0.44680851063829785,0.0,-0.5,-0.5,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,-0.5702005730659025,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33370044052863435,-0.2992874109263658,0.0
2109,36997.0,1,1,72,43,4,12,8,0,27,5,2,1,4,5,0,0,0,0,0,0,3,11,0,52,2672,1,0,0,0,0,0,0,1,0,0,67,40,0,-0.43191778751700166,1.0,1.0,0.46,-0.2795031055900621,-0.12903225806451613,-0.25925925925925924,-0.0851063829787234,-0.24242424242424243,0.0425531914893617,1.5,-0.5,-0.25,-0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.4498567335243553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3039647577092511,-0.29453681710213775,0.0
2110,23539.0,0,0,13,4,24,11,16,1,25,1,2,0,4,6,0,0,0,0,0,0,3,11,0,63,2280,0,1,0,0,0,0,0,1,0,0,56,31,0,-0.8386882272933354,0.0,0.0,-0.72,-0.36024844720496896,0.5161290322580645,-0.2638888888888889,0.0851063829787234,-0.21212121212121213,0.0,-0.5,-0.5,-0.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,-0.673352435530086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31607929515418504,-0.30522565320665085,0.0
2111,65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,3,11,0,47,2322,0,0,1,0,0,0,0,1,0,0,768,738,2,0.4245428441892096,0.0,1.0,0.18,0.9855072463768116,-0.03225806451612903,0.1111111111111111,-0.2553191489361702,0.21212121212121213,0.10638297872340426,2.5,1.25,0.5,0.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.5530085959885387,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46806167400881055,0.5344418052256532,2.0
2112,78499.0,0,0,12,912,72,170,47,36,97,1,11,3,4,4,0,0,1,0,0,0,3,11,1,63,2377,0,0,1,0,0,0,0,1,0,0,1237,1140,1,0.8224875321142512,0.0,0.0,-0.74,1.5196687370600415,2.064516129032258,0.4722222222222222,0.7446808510638298,0.8484848484848485,1.5319148936170213,-0.5,1.75,0.25,-0.2,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7222222222222222,-0.3954154727793696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9845814977973568,1.01187648456057,1.0
2113,29732.0,1,0,23,25,0,8,0,1,4,1,2,0,2,9,0,0,0,0,0,0,3,11,0,49,2255,0,0,0,1,0,0,0,0,0,1,34,30,0,-0.6515037025842527,1.0,0.0,-0.52,-0.3167701863354037,-0.25806451612903225,-0.2777777777777778,-0.2553191489361702,-0.21212121212121213,-0.44680851063829785,-0.5,-0.5,-0.5,-0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,-0.7449856733524355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.34030837004405284,-0.30641330166270786,0.0
2114,41275.0,1,2,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,3,11,0,60,2256,0,0,0,1,0,0,0,0,1,0,52,43,0,-0.3026144778600574,1.0,2.0,-0.32,-0.3188405797101449,-0.12903225806451613,-0.21296296296296297,-0.2553191489361702,-0.18181818181818182,-0.3404255319148936,1.0,-0.25,-0.25,-0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,-0.7421203438395415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.32048458149779735,-0.29097387173396677,0.0
2115,63516.0,1,1,30,141,11,114,15,14,5,4,4,1,7,5,0,0,0,0,0,0,3,11,0,47,2517,0,0,0,1,0,0,0,0,0,1,295,290,0,0.3696236965392172,1.0,1.0,-0.38,-0.07660455486542443,0.0967741935483871,0.21296296296296297,0.06382978723404255,0.18181818181818182,-0.425531914893617,1.0,0.0,-0.25,0.4,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,0.0057306590257879654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.05286343612334802,0.0023752969121140144,0.0
2116,42769.0,0,1,15,71,0,13,3,1,0,2,1,1,4,4,0,0,0,0,0,0,3,11,0,58,2419,0,1,0,0,0,0,0,0,0,1,88,88,0,-0.2574580625661176,0.0,1.0,-0.68,-0.22153209109730848,-0.25806451612903225,-0.25462962962962965,-0.19148936170212766,-0.21212121212121213,-0.5319148936170213,0.0,-0.75,-0.25,-0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,-0.27507163323782235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.28083700440528636,-0.2375296912114014,0.0
2117,49572.0,1,1,25,35,1,16,0,1,1,2,2,0,3,7,0,0,0,0,0,0,3,11,0,62,2355,0,1,0,0,0,0,0,0,1,0,53,52,0,-0.05183617953755478,1.0,1.0,-0.48,-0.29606625258799174,-0.22580645161290322,-0.24074074074074073,-0.2553191489361702,-0.21212121212121213,-0.5106382978723404,0.0,-0.5,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.4584527220630373,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.31938325991189426,-0.28028503562945367,0.0
2118,69209.0,0,0,4,496,32,849,229,48,128,2,5,3,6,4,0,0,0,1,0,0,3,11,0,48,2809,0,1,0,0,0,0,0,1,0,0,1654,1526,1,0.5416956324618407,0.0,0.0,-0.9,0.6583850931677019,0.7741935483870968,3.615740740740741,4.617021276595745,1.2121212121212122,2.1914893617021276,0.0,0.25,0.25,0.2,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.8424068767908309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4438325991189427,1.4703087885985748,1.0
2119,17148.0,1,0,80,9,9,11,13,10,16,4,3,1,3,8,0,0,0,0,0,0,3,11,0,44,2311,0,1,0,0,0,0,0,1,0,0,52,36,0,-1.0318573371618558,1.0,0.0,0.62,-0.3498964803312629,0.03225806451612903,-0.2638888888888889,0.02127659574468085,0.06060606060606061,-0.19148936170212766,1.0,-0.25,-0.25,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.5845272206303725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32048458149779735,-0.2992874109263658,0.0
2120,40590.0,1,1,30,154,0,50,6,11,37,5,3,4,3,6,1,0,0,0,0,0,3,11,0,51,2429,0,0,0,0,1,0,0,1,0,0,221,184,1,-0.3233187244975064,1.0,1.0,-0.38,-0.049689440993788817,-0.25806451612903225,-0.08333333333333333,-0.1276595744680851,0.09090909090909091,0.2553191489361702,1.5,-0.25,0.5,-0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,-0.24641833810888253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.1343612334801762,-0.12351543942992874,1.0
2121,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,2526,0,0,0,1,0,0,0,0,1,0,24,17,0,-0.6264772555538763,1.0,0.0,-0.86,-0.3498964803312629,-0.22580645161290322,-0.2916666666666667,-0.1702127659574468,-0.09090909090909091,-0.3829787234042553,-0.5,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,0.03151862464183381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.3513215859030837,-0.32185273159144895,0.0
2122,32146.0,1,0,16,26,3,23,4,7,3,2,2,0,4,6,0,0,0,0,0,0,3,11,0,37,2207,0,1,0,0,0,1,0,0,0,0,63,60,0,-0.5785401239232281,1.0,0.0,-0.66,-0.3146997929606625,-0.16129032258064516,-0.20833333333333334,-0.1702127659574468,-0.030303030303030304,-0.46808510638297873,0.0,-0.5,-0.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7222222222222222,-0.8825214899713467,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.30837004405286345,-0.27078384798099764,0.0
2123,41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,3,11,0,56,2220,1,0,0,0,0,1,0,0,0,0,149,124,0,-0.2893758500831192,1.0,1.0,0.16,-0.20910973084886128,0.0,-0.1111111111111111,-0.0425531914893617,0.06060606060606061,0.0,1.5,-0.25,-0.25,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.8452722063037249,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,-0.21365638766519823,-0.19477434679334918,0.0
2124,34176.0,0,1,9,11,2,7,4,2,2,1,1,0,3,3,0,0,0,0,0,0,3,11,0,45,2317,0,0,0,1,0,0,0,0,1,0,26,24,0,-0.517183013450204,0.0,1.0,-0.8,-0.34575569358178054,-0.1935483870967742,-0.2824074074074074,-0.1702127659574468,-0.18181818181818182,-0.48936170212765956,-0.5,-0.75,-0.5,-0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777777777777778,-0.5673352435530086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,-0.3491189427312775,-0.31353919239904987,0.0
2125,58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,3,11,0,65,2268,0,1,0,0,0,0,0,0,0,1,724,717,1,0.21747015263714675,0.0,1.0,0.2,0.8240165631469979,-0.03225806451612903,0.2175925925925926,0.14893617021276595,-0.030303030303030304,-0.3829787234042553,0.0,0.75,0.5,0.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,-0.7077363896848138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.4196035242290749,0.5095011876484561,1.0
2126,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,0,0,0,0,0,0,3,11,0,55,2314,0,0,1,0,0,0,0,1,0,0,269,264,0,0.2538612664349403,0.0,1.0,0.58,-0.18426501035196688,0.22580645161290322,0.09722222222222222,0.46808510638297873,1.0303030303030303,-0.425531914893617,-0.5,0.0,-0.25,0.2,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,-0.5759312320916905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08149779735682819,-0.028503562945368172,0.0
2127,60896.0,0,1,90,1013,30,399,60,46,153,3,9,10,4,6,0,0,0,0,0,0,3,11,1,56,2785,0,1,0,0,0,0,0,0,0,1,1548,1395,0,0.29043373129817135,0.0,1.0,0.82,1.7287784679089027,0.7096774193548387,1.5324074074074074,1.0212765957446808,1.1515151515151516,2.723404255319149,0.5,1.25,2.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.7736389684813754,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.327092511013216,1.314726840855107,0.0
2128,62994.0,1,0,74,224,12,48,4,12,12,1,6,2,4,6,0,0,0,0,0,0,3,11,0,40,2276,0,0,0,1,0,0,0,1,0,0,300,288,0,0.35384615384615387,1.0,0.0,0.5,0.09523809523809523,0.12903225806451613,-0.09259259259259259,-0.1702127659574468,0.12121212121212122,-0.2765957446808511,-0.5,0.5,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5555555555555556,-0.6848137535816619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0473568281938326,0.0,0.0
2129,47320.0,0,1,10,200,19,111,50,15,19,6,5,1,8,6,0,0,0,0,0,0,3,11,0,63,2491,0,0,0,1,0,0,0,1,0,0,395,376,0,-0.11990327943176667,0.0,1.0,-0.78,0.045548654244306416,0.3548387096774194,0.19907407407407407,0.8085106382978723,0.21212121212121213,-0.1276595744680851,2.0,0.25,-0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,-0.06876790830945559,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05726872246696035,0.10451306413301663,0.0
2130,74859.0,0,0,63,570,73,614,133,102,73,1,6,5,11,3,0,0,0,1,0,0,3,11,0,71,2550,0,0,0,0,1,1,0,0,0,0,1492,1419,1,0.7124678857488288,0.0,0.0,0.28,0.8115942028985508,2.096774193548387,2.5277777777777777,2.574468085106383,2.8484848484848486,1.0212765957446808,-0.5,0.5,0.75,1.2,-0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1666666666666667,0.10028653295128939,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.2654185022026432,1.343230403800475,1.0
2131,15253.0,1,0,13,1,3,3,8,1,13,2,1,0,3,7,0,0,0,0,0,0,3,11,0,28,2403,0,0,1,0,0,0,1,0,0,0,16,3,0,-1.0891340486625358,1.0,0.0,-0.72,-0.36645962732919257,-0.16129032258064516,-0.30092592592592593,-0.0851063829787234,-0.21212121212121213,-0.2553191489361702,0.0,-0.75,-0.5,-0.4,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2222222222222223,-0.3209169054441261,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,-0.3601321585903084,-0.33847980997624705,0.0
2132,31560.0,1,0,98,62,1,20,4,0,7,2,2,1,3,8,0,0,0,0,0,0,3,11,0,46,2529,0,0,1,0,0,0,0,0,0,1,87,80,0,-0.5962520779809581,1.0,0.0,0.98,-0.2401656314699793,-0.22580645161290322,-0.2222222222222222,-0.1702127659574468,-0.24242424242424243,-0.3829787234042553,0.0,-0.5,-0.25,-0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2222222222222222,0.04011461318051576,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.28193832599118945,-0.24703087885985747,0.0
